id,source,original_text,type
1342,IA_6.pdf_p43,"Updating weights For each training example d, add w = w +∆w , ∆w = −ηδE d, where ji ji ji ji δwji E is the error for the training example d. d E ( →− w) = 1 (cid:88) (t −o )2 d k k 2 k∈outputs ▶ The weights of an output unit ∆w = ηδ x , δ = (t −o )o (1−o ) ji j ji j j j j j ▶ The weights of a hidden neuron (cid:88) ∆w = ηδ x , δ = o (1−o ) δ w ji j ji j j j k kj k∈Downstream(j) FII,UAIC Lecture6 AI2025/2026 43/57",narrative
1343,IA_6.pdf_p43,→− (cid is 88),diagram_extracted
1345,IA_6.pdf_p44,"Backpropagation For the feed-forward networks with an arbitrary number of layers, (cid:88) δ = o (1−o ) w δ r r r sr s s∈layer m+1 δ for the unit r from layer m is computed from the δ values from the next r layer m+1 FII,UAIC Lecture6 AI2025/2026 44/57",narrative
1347,IA_6.pdf_p45,"Chain Rule FII,UAIC Lecture6 AI2025/2026 45/57",narrative
1348,IA_6.pdf_p46,"Derivation of the Backpropagation rule Use chain rule: δE δE δnet d d j = δw δnet δw ji j ji (2) δE d = x ji δnet j FII,UAIC Lecture6 AI2025/2026 46/57",narrative
1349,IA_6.pdf_p47,"Derivation of the Backpropagation rule FII,UAIC Lecture6 AI2025/2026 47/57",narrative
1350,IA_6.pdf_p48,"Derivation of the Backpropagation rule FII,UAIC Lecture6 AI2025/2026 48/57",narrative
1351,IA_6.pdf_p49,"Stochastic Gradient Descent FII,UAIC Lecture6 AI2025/2026 49/57",narrative
1352,IA_6.pdf_p50,Backpropagation ▶ Iterate over all training examples (vectors) (an epoch) ▶ The training of the network continues until the error falls below an acceptable threshold or until a predetermined maximum no.,narrative
1353,IA_6.pdf_p50,of training epochs is reached Example: from Artificial Intelligence.,narrative
1354,IA_6.pdf_p50,A Guide to Intelligent Systems.,narrative
1355,IA_6.pdf_p50,"FII,UAIC Lecture6 AI2025/2026 50/57",narrative
1356,IA_6.pdf_p50,Example is from Artificial Intelligence. A Guide to Intelligent Systems.,diagram_extracted
1357,IA_6.pdf_p51,"Backpropagation ▶ Convergence: the algorithm Backpropagation converges to a local minimum ▶ Incremental learning vs. batch learning ▶ batch learning: the weights are updated once, after considering all training vectors from batch Advantage: the training results no longer depend on the order the training vectors are given FII,UAIC Lecture6 AI2025/2026 51/57",narrative
1358,IA_6.pdf_p51,Convergence is the algorithm Backpropagation converges to a local,diagram_extracted
1359,IA_6.pdf_p51,"batch learning is the weights are updated once, after considering all",diagram_extracted
1360,IA_6.pdf_p51,Advantage is the training results no longer depend on the order the,diagram_extracted
1361,IA_6.pdf_p52,"The ”momentum” variant of Backpropagation algorithm ▶ The adjustment term for the weight from the current epoch is computed based on the error signal and the adjustments from the previous epoch ∆w (n) = ηδ x +α∆w (n−1) ji j ji ji where ∆w (n) the updating weight in epoch n, 0 ≤ α < 1 const.",narrative
1362,IA_6.pdf_p52,"ji momentum (inertia) ▶ Stabilize the search Why Momentum Really Works, https://distill.pub/2017/momentum/ FII,UAIC Lecture6 AI2025/2026 52/57",narrative
1363,IA_6.pdf_p52,"Why Momentum Really Works, https is //distill.pub/2017/momentum/",diagram_extracted
1364,IA_6.pdf_p53,"Overfitting Solutions ▶ weight decay: include a penalty term in the error function (cid:88) E = E +λ w2 ji i,j ▶ using a validation set k-fold cross-validation FII,UAIC Lecture6 AI2025/2026 53/57",narrative
1365,IA_6.pdf_p53,weight decay is include a penalty term in the error function,diagram_extracted
1367,IA_6.pdf_p54,"Regularization ▶ Dropout: during training, we randomly set activation functions to 0 ▶ Early stopping: stop training FII,UAIC Lecture6 AI2025/2026 54/57",narrative
1368,IA_6.pdf_p54,"Dropout is during training, we randomly set activation functions to 0",diagram_extracted
1369,IA_6.pdf_p54,Early stopping is stop training,diagram_extracted
1370,IA_6.pdf_p55,"Loss ▶ Cross entropy: for models that return a probability ▶ Mean squared error: for regression FII,UAIC Lecture6 AI2025/2026 55/57",narrative
1371,IA_6.pdf_p55,Cross entropy is for models that return a probability,diagram_extracted
1372,IA_6.pdf_p55,Mean squared error is for regression,diagram_extracted
1373,IA_6.pdf_p56,Designing neural networks: steps ▶ Architecture: the no.,narrative
1374,IA_6.pdf_p56,"of levels and units per level, topology (interconnection method), activation functions Architectures: unidirectional vs. recurrent ▶ Training: finding the values of weights ▶ Testing: testing the model on test data https://playground.tensorflow.org/ FII,UAIC Lecture6 AI2025/2026 56/57",narrative
1375,IA_6.pdf_p56,Designing neural networks is steps,diagram_extracted
1376,IA_6.pdf_p56,"Architecture is the no. of levels and units per level, topology",diagram_extracted
1377,IA_6.pdf_p56,Architectures is unidirectional vs. recurrent,diagram_extracted
1378,IA_6.pdf_p56,Training is finding the values of weights,diagram_extracted
1379,IA_6.pdf_p56,Testing is testing the model on test data,diagram_extracted
1380,IA_6.pdf_p56,https is //playground.tensorflow.org/,diagram_extracted
1381,IA_6.pdf_p57,"Bibliography ▶ T. M. Mitchell, Machine Learning, Ch.",narrative
1382,IA_6.pdf_p57,"4 Artificial Neural Networks, McGraw-Hill Science, 1997 ▶ S. Russell, P. Norvig, Artificial Intelligence: A Modern Approach, Ch.",narrative
1383,IA_6.pdf_p57,"18.7 Artificial Neural Networks, Prentice Hall, 1995 ▶ M. Neqnevitsky.",narrative
1384,IA_6.pdf_p57,"A Guide to Intelligent Systems, Ch.",narrative
1385,IA_6.pdf_p57,"Multilayer neural networks, 2005 FII,UAIC Lecture6 AI2025/2026 57/57",narrative
1386,IA_6.pdf_p57,"S. Russell, P. Norvig, Artificial Intelligence is A Modern Approach, Ch.",diagram_extracted
1387,IA_2.pdf_p1,"Artificial Intelligence 3rd year, 1st semester State based models for decision problems Week 2: models and uninformed search strategies “Intelligence is what you use when you don't know what to do” Jean Piaget",narrative
1388,IA_2.pdf_p1,Week 2 is models and uninformed search strategies,diagram_extracted
1389,IA_2.pdf_p2,We aim to develop rational AI systems: ● we define a problem and goals (instances) ● the AI reaches the goals (solves the instances) ● the AI outputs the result (unexplainable AI) or the solution (explainable AI),narrative
1391,IA_2.pdf_p3,"● compute a solution (algorithm - sequence of steps) starting from an initial state and ending in the goal state ● mostly covered by search strategies, reasoning systems, AI for games",narrative
1393,IA_2.pdf_p4,"Solving problems Problem: We have two numbers, A and B.",narrative
1394,IA_2.pdf_p4,Which is larger?,narrative
1395,IA_2.pdf_p4,"Instance: A=?, B=?",narrative
1396,IA_2.pdf_p4,A solution should produce the correct answer for all possible instances,narrative
1397,IA_2.pdf_p4,"Problem is We have two numbers, A and B. Which is",diagram_extracted
1398,IA_2.pdf_p4,"Instance is A=?, B=?",diagram_extracted
1399,IA_2.pdf_p5,What’s the Problem with problems?,narrative
1400,IA_2.pdf_p5,P = set of problems that can be solved/checked in Polynomial time by a deterministic TM.,narrative
1401,IA_2.pdf_p5,NP = set of problems that can be solved in Polynomial time by a non-deterministic TM.,narrative
1402,IA_2.pdf_p5,Validating a NP solution is a P problem.,narrative
1403,IA_2.pdf_p5,NP-complete = subset of NP with the property that any problem in NP can be reduced to a NP-complete problem in polynomial time.,narrative
1404,IA_2.pdf_p5,NP-hard = set of problems with the property that any problem in NP can be reduced to a NP-hard problem in polynomial time.,narrative
1405,IA_2.pdf_p6,Let the computer solve our problems!,narrative
1406,IA_2.pdf_p6,Or not... Solvable NP-hard problems: QSAT: is a logical proposition using quantified (existential ∃ or universal ∀) variables satisfiable?,narrative
1407,IA_2.pdf_p6,"Undecideable NP-hard problems: Turing Halting problem: given an algorithm and an input, determine whether the algorithm execution for that input will eventually halt.",narrative
1408,IA_2.pdf_p6,The rest can be solved by a computer.,narrative
1409,IA_2.pdf_p6,Solvable NP-hard problems is QSAT: is a logical proposition using,diagram_extracted
1410,IA_2.pdf_p6,Undecideable NP-hard problems is Turing Halting problem: given an,diagram_extracted
1411,IA_2.pdf_p7,Stop looking for solutions!,narrative
1412,IA_2.pdf_p7,"Don’t think about solutions, think about problems.",narrative
1413,IA_2.pdf_p7,"Solving problems requires effort, describing problems requires intelligence.",narrative
1414,IA_2.pdf_p7,"“If I had only one hour to save the world, I would spend fifty-five minutes defining the problem, and only five minutes finding the solution.” A.Einstein",narrative
1415,IA_2.pdf_p8,Let’s find a NP-complete problem and help a computer to solve it Problem: finding a path in a graph Describing a model - reducing a problem • describe a state • identify special states and the problem space • describe the transitions and validate them • specify a search strategy,narrative
1417,IA_2.pdf_p9,"Problem: finding a path in a graph Finding a path in a graph is NP-complete, however it can easily be scaled up to NP-hard by many slight reformulations, such as: ● Finding a path if the graph has cycles ● Finding the longest path ● Graph coloring ● Finding cliques This means that you can also solve NP-hard problems using the same method by adapting the requirements.",narrative
1419,IA_2.pdf_p10,Generalized Hanoi Towers We have n towers with m distinct sized pieces placed on one of the towers.,narrative
1420,IA_2.pdf_p10,"Considering that you can only move one piece at a time and that no piece can be placed on top of a smaller piece, find a sequence of movements that place all pieces on a different tower.",narrative
1421,IA_2.pdf_p11,Choosing a representation for a state State: all data required to continue looking for a solution No ambiguity Expressive enough to include all required data,narrative
1422,IA_2.pdf_p11,State is all data required to,diagram_extracted
1423,IA_2.pdf_p12,"Choosing a representation for a state Compact enough to be easy to store and perform changes on it A list of towers pieces are placed, in the order of piece size size (3, 3, 3, 3, 3, 1, 1, 1, 2, 2) Is this good enough?",narrative
1424,IA_2.pdf_p13,"Choosing a representation for a state Compact enough to be easy to store and perform changes on it A list of towers where pieces are placed, in the order of piece size, with the number of towers added at the beginning (3, 3, 3, 3, 3, 3, 1, 1, 1, 2, 2) (n, t , t ,...,t ), 1≤t ≤n 1 2 m i",narrative
1425,IA_2.pdf_p14,Choosing a representation for a state is the most important and difficult step No ambiguity Compact Expressive Includes all required data There is no generally best representation,narrative
1426,IA_2.pdf_p15,"Special states Initial state (3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1) State Initialize (int n, int m) { Return (n, 1, 1, 1, …, 1); } m There can be more than one initial state.",narrative
1427,IA_2.pdf_p15,There has to be at least one initial state.,narrative
1428,IA_2.pdf_p16,"Special states Final state(s) (n, n, n, n, n, n, n, n, n, n, n) Boolean IsFinal (State s) { If s = (k, k, k, …, k) then return true; m+1 else return false; } There can be more than one final state.",narrative
1429,IA_2.pdf_p16,There has to be at least one final state.,narrative
1430,IA_2.pdf_p17,Problem space: all possible states Final state Initial state Finite space (limited variability in chosen state representation and only valid states are included),narrative
1431,IA_2.pdf_p17,Problem space is all possible states,diagram_extracted
1432,IA_2.pdf_p18,What is the problem now?,narrative
1433,IA_2.pdf_p18,How difficult is it to solve?,narrative
1434,IA_2.pdf_p18,Problem space has m dimensions Final state How many states are within the space?,narrative
1435,IA_2.pdf_p18,How can you move within the problem space?,narrative
1436,IA_2.pdf_p18,"Initial state Simon’s Ant Complexity of the solution is determined by the problem, NOT by the way in which you solve it",narrative
1437,IA_2.pdf_p19,Transitions Only one possible way to change current state: move one piece to another tower.,narrative
1438,IA_2.pdf_p19,"(n, t , t ,...,t ) → (n, t , t ,...,t ), where t = t for all 1≤i≤m, 11 12 1m 21 22 2m 1i 2i except exactly one i = k State Transition (State s, piece, tower)",narrative
1439,IA_2.pdf_p19,Only one possible way to change current state is move one piece to,diagram_extracted
1440,IA_2.pdf_p20,Valid transitions 1.,narrative
1441,IA_2.pdf_p20,No smaller piece is placed atop piece k 2.,narrative
1442,IA_2.pdf_p20,"No smaller piece ends up below piece k 1. t ⧧ t , for all 1≤i<k 1i 1k 2. t ⧧ t , for all 1≤i<k 2i 2k Boolean Validate (State s, piece, tower) Implement transitions and validation separately, it’s good practice!",narrative
1443,IA_2.pdf_p21,"Search strategy Void strategy(State s) { While (!isFinal(s)) { Choose piece, tower; If (Validate (s, piece, tower)) s = Transition(s, piece, tower); } }",narrative
1444,IA_2.pdf_p22,Search strategies ● Uninformed - no distinction between states ○ Random ○ BFS and Uniform Cost ○ DFS and Iterative Deepening ○ Backtracking ○ Bidirectional ● Informed - heuristics to help distinguish between states ○ Greedy best-first ○ Hillclimbing and Simulated Annealing ○ Beam ○ A* and IDA*,narrative
1445,IA_2.pdf_p23,Breadth First Search and Uniform Cost ● Visit states in the order of distance (number of transitions) from the initial state.,narrative
1446,IA_2.pdf_p23,● Explores all immediate neighbors (accessible states) until no more neighbors or final state found.,narrative
1447,IA_2.pdf_p23,● Has to memorise each generated state: very costly.,narrative
1448,IA_2.pdf_p23,● Might visit the same state multiple times.,narrative
1449,IA_2.pdf_p23,"● Finds shortest path (optimum solution) ● Uniform cost: if options have different costs, explore cheaper paths first",narrative
1450,IA_2.pdf_p23,● Uniform cost is if options have different,diagram_extracted
1451,IA_2.pdf_p24,"Depth First Search and Iterative Deepening Search ● Visit one immediate neighbor of the current state until final state is found, return to previous unexplored neighbor if no more neighbours available for current state.",narrative
1454,IA_2.pdf_p24,● Might not finish (if loops are present in the problem space) ● IDS: Explore only up to an increasing depth (distance from initial state) - no more infinite paths,narrative
1455,IA_2.pdf_p24,● IDS is Explore only up to an increasing,diagram_extracted
1456,IA_2.pdf_p25,"Random vs DFS ● The same, if random remembers visited neighbours Backtracking vs DFS ● NOT the same ● Backtracking sets an order for the neighbor states ● How do you order states?",narrative
1457,IA_2.pdf_p25,● Backtracking doesn't need to memorize visited states!,narrative
1458,IA_2.pdf_p25,"● Backtracking can avoid loops WITHOUT storing visited states ● Backtracking can prune invalid branches earlier, if the order and selection of neighbours is optimal",narrative
1459,IA_2.pdf_p26,"Bidirectional Search ● Starts exploring from both the initial and final state simultaneously ● Has to memorise each generated state, but they should not be that many ● Finds shortest path (optimum solution) ● What are the reverse transitions?",narrative
1460,IA_2.pdf_p27,"Comparison Complexity of the solution is given by the problem, NOT by the way in which you solve it Criterion BFS DFS IDS Bidirectional BKT Random ETC NO NA NO NO NA NA Optimum Yes No Yes Yes No No All Yes No Yes Yes Yes No N = average number of accessible states O = length of the optimum solution A = length of the average solution",narrative
